MLII,V5
-0.34,-0.23
-0.35,-0.24
-0.34,-0.22
-0.325,-0.215
-0.33,-0.22
-0.325,-0.225
-0.335,-0.235
-0.34,-0.245
-0.34,-0.235
-0.335,-0.215
-0.34,-0.22
-0.34,-0.225
-0.355,-0.235
-0.36,-0.23
-0.35,-0.21
-0.35,-0.205
-0.34,-0.21
-0.345,-0.22
-0.36,-0.235
-0.365,-0.235
-0.35,-0.225
-0.345,-0.21
-0.345,-0.22
-0.35,-0.225
-0.355,-0.235
-0.365,-0.245
-0.365,-0.225
-0.35,-0.215
-0.345,-0.215
-0.36,-0.23
-0.365,-0.24
-0.375,-0.245
-0.365,-0.23
-0.365,-0.225
-0.35,-0.22
-0.35,-0.225
-0.37,-0.25
-0.365,-0.24
-0.365,-0.25
-0.355,-0.23
-0.355,-0.23
-0.365,-0.235
-0.37,-0.245
-0.375,-0.24
-0.375,-0.24
-0.36,-0.225
-0.36,-0.225
-0.355,-0.23
-0.365,-0.245
-0.37,-0.235
-0.36,-0.22
-0.355,-0.215
-0.35,-0.215
-0.345,-0.225
-0.36,-0.235
-0.365,-0.225
-0.355,-0.215
-0.35,-0.225
-0.34,-0.21
-0.34,-0.215
-0.325,-0.245
-0.34,-0.24
-0.325,-0.225
-0.31,-0.225
-0.3,-0.215
-0.29,-0.215
-0.295,-0.22
-0.305,-0.23
-0.285,-0.21
-0.28,-0.205
-0.27,-0.205
-0.26,-0.205
-0.255,-0.2
-0.26,-0.195
-0.245,-0.175
-0.24,-0.18
-0.225,-0.175
-0.215,-0.19
-0.23,-0.185
-0.235,-0.175
-0.25,-0.16
-0.245,-0.145
-0.24,-0.145
-0.225,-0.135
-0.23,-0.135
-0.24,-0.155
-0.225,-0.15
-0.195,-0.145
-0.18,-0.155
-0.19,-0.165
-0.23,-0.175
-0.285,-0.175
-0.29,-0.18
-0.29,-0.17
-0.305,-0.19
-0.325,-0.19
-0.33,-0.2
-0.355,-0.205
-0.355,-0.19
-0.35,-0.18
-0.355,-0.185
-0.355,-0.195
-0.365,-0.21
-0.37,-0.21
-0.36,-0.205
-0.355,-0.195
-0.36,-0.2
-0.355,-0.205
-0.355,-0.21
-0.375,-0.21
-0.37,-0.2
-0.37,-0.195
-0.36,-0.185
-0.36,-0.21
-0.37,-0.22
-0.39,-0.215
-0.385,-0.2
-0.37,-0.195
-0.38,-0.19
-0.37,-0.19
-0.39,-0.205
-0.39,-0.205
-0.39,-0.205
-0.38,-0.195
-0.365,-0.215
-0.375,-0.235
-0.405,-0.28
-0.44,-0.305
-0.475,-0.32
-0.485,-0.32
-0.49,-0.315
-0.53,-0.245
-0.575,-0.14
-0.58,-0.005
-0.505,0.11
-0.365,0.205
-0.21,0.31
-0.05,0.415
0.18,0.52
0.45,0.62
0.705,0.62
0.86,0.455
0.89,0.115
0.765,-0.185
0.45,-0.32
0.05,-0.3
-0.31,-0.255
-0.495,-0.23
-0.535,-0.235
-0.51,-0.23
-0.475,-0.235
-0.445,-0.24
-0.42,-0.23
-0.42,-0.235
-0.415,-0.235
-0.41,-0.24
-0.41,-0.25
-0.42,-0.24
-0.435,-0.225
-0.425,-0.23
-0.41,-0.24
-0.425,-0.24
-0.43,-0.25
-0.43,-0.25
-0.43,-0.235
-0.43,-0.225
-0.42,-0.225
-0.425,-0.235
-0.435,-0.245
-0.435,-0.24
-0.44,-0.23
-0.43,-0.22
-0.42,-0.23
-0.43,-0.23
-0.43,-0.23
-0.44,-0.24
-0.43,-0.23
-0.42,-0.22
-0.41,-0.22
-0.41,-0.225
-0.415,-0.225
-0.42,-0.24
-0.405,-0.225
-0.4,-0.215
-0.385,-0.225
-0.405,-0.225
-0.415,-0.235
-0.415,-0.225
-0.42,-0.225
-0.405,-0.21
-0.41,-0.22
-0.405,-0.225
-0.425,-0.235
-0.43,-0.235
-0.425,-0.23
-0.425,-0.22
-0.415,-0.225
-0.415,-0.23
-0.44,-0.245
-0.45,-0.24
-0.43,-0.235
-0.425,-0.23
-0.415,-0.235
-0.415,-0.235
-0.425,-0.245
-0.435,-0.255
-0.43,-0.245
-0.415,-0.25
-0.41,-0.245
-0.41,-0.255
-0.43,-0.26
-0.425,-0.265
-0.42,-0.25
-0.405,-0.25
-0.405,-0.26
-0.405,-0.27
-0.405,-0.285
-0.425,-0.285
-0.425,-0.275
-0.42,-0.27
-0.41,-0.27
-0.405,-0.295
-0.415,-0.31
-0.42,-0.32
-0.42,-0.315
-0.41,-0.31
-0.4,-0.32
-0.405,-0.33
-0.405,-0.34
-0.415,-0.34
-0.42,-0.34
-0.405,-0.34
-0.395,-0.345
-0.41,-0.34
-0.41,-0.35
-0.425,-0.35
-0.415,-0.34
-0.405,-0.34
-0.39,-0.34
-0.4,-0.335
-0.395,-0.34
-0.42,-0.325
-0.415,-0.315
-0.4,-0.3
-0.39,-0.285
-0.39,-0.285
-0.39,-0.295
-0.395,-0.28
-0.395,-0.255
-0.36,-0.25
-0.36,-0.235
-0.37,-0.235
-0.355,-0.235
-0.365,-0.225
-0.355,-0.205
-0.345,-0.195
-0.34,-0.19
-0.33,-0.19
-0.325,-0.205
-0.325,-0.205
-0.32,-0.175
-0.315,-0.17
-0.305,-0.16
-0.305,-0.175
-0.305,-0.185
-0.315,-0.195
-0.31,-0.18
-0.32,-0.175
-0.3,-0.165
-0.3,-0.18
-0.31,-0.19
-0.32,-0.185
-0.305,-0.18
-0.305,-0.17
-0.29,-0.175
-0.3,-0.18
-0.305,-0.185
-0.315,-0.18
-0.32,-0.17
-0.315,-0.175
-0.31,-0.17
-0.31,-0.19
-0.325,-0.18
-0.32,-0.19
-0.325,-0.185
-0.315,-0.16
-0.315,-0.165
-0.31,-0.17
-0.325,-0.185
-0.335,-0.185
-0.33,-0.2
-0.31,-0.18
-0.315,-0.17
-0.325,-0.185
-0.325,-0.195
-0.33,-0.185
-0.33,-0.175
-0.32,-0.16
-0.31,-0.155
-0.315,-0.18
-0.32,-0.185
-0.33,-0.205
-0.335,-0.2
-0.33,-0.185
-0.32,-0.185
-0.33,-0.195
-0.345,-0.205
-0.345,-0.205
-0.345,-0.19
-0.345,-0.19
-0.345,-0.19
-0.35,-0.21
-0.355,-0.205
-0.365,-0.205
-0.36,-0.2
-0.355,-0.19
-0.355,-0.2
-0.35,-0.195
-0.35,-0.21
-0.36,-0.215
-0.37,-0.195
-0.355,-0.185
-0.345,-0.2
-0.35,-0.195
-0.36,-0.2
-0.365,-0.2
-0.355,-0.195
-0.36,-0.185
-0.345,-0.195
-0.355,-0.2
-0.36,-0.205
-0.375,-0.205
-0.36,-0.19
-0.365,-0.175
-0.36,-0.185
-0.355,-0.19
-0.35,-0.205
-0.365,-0.205
-0.365,-0.195
-0.345,-0.185
-0.345,-0.18
-0.355,-0.18
-0.36,-0.205
-0.36,-0.19
-0.355,-0.19
-0.34,-0.165
-0.335,-0.165
-0.335,-0.175
-0.345,-0.195
-0.36,-0.185
-0.355,-0.175
-0.35,-0.165
-0.33,-0.17
-0.325,-0.175
-0.31,-0.19
-0.31,-0.19
-0.31,-0.175
-0.295,-0.165
-0.285,-0.175
-0.285,-0.165
-0.285,-0.175
-0.295,-0.175
-0.28,-0.17
-0.275,-0.15
-0.265,-0.15
-0.26,-0.15
-0.25,-0.15
-0.25,-0.15
-0.23,-0.135
-0.215,-0.135
-0.205,-0.14
-0.215,-0.15
-0.235,-0.155
-0.255,-0.145
-0.25,-0.12
-0.245,-0.11
-0.235,-0.115
-0.23,-0.095
-0.235,-0.1
-0.24,-0.11
-0.23,-0.11
-0.195,-0.125
-0.2,-0.13
-0.225,-0.135
-0.285,-0.155
-0.31,-0.15
-0.305,-0.155
-0.315,-0.13
-0.32,-0.155
-0.34,-0.165
-0.355,-0.165
-0.37,-0.17
-0.365,-0.15
-0.37,-0.155
-0.365,-0.16
-0.38,-0.16
-0.37,-0.175
-0.39,-0.18
-0.38,-0.17
-0.38,-0.165
-0.365,-0.17
-0.375,-0.175
-0.39,-0.185
-0.4,-0.195
-0.395,-0.175
-0.39,-0.175
-0.38,-0.17
-0.395,-0.175
-0.395,-0.19
-0.415,-0.175
-0.405,-0.17
-0.38,-0.165
-0.385,-0.155
-0.39,-0.17
-0.385,-0.18
-0.395,-0.19
-0.4,-0.195
-0.4,-0.2
-0.4,-0.225
-0.41,-0.25
-0.445,-0.275
-0.495,-0.29
-0.515,-0.32
-0.515,-0.305
-0.535,-0.27
-0.58,-0.185
-0.605,-0.085
-0.585,0.02
-0.485,0.1
-0.36,0.18
-0.195,0.26
-0.015,0.375
0.22,0.46
0.475,0.515
0.67,0.45
0.77,0.23
0.76,-0.065
0.59,-0.265
0.29,-0.335
-0.055,-0.305
-0.355,-0.26
-0.52,-0.23
-0.565,-0.225
-0.54,-0.225
-0.505,-0.23
-0.48,-0.225
-0.48,-0.225
-0.46,-0.22
-0.465,-0.225
-0.45,-0.23
-0.445,-0.245
-0.46,-0.235
-0.465,-0.215
-0.46,-0.22
-0.455,-0.215
-0.455,-0.225
-0.47,-0.22
-0.47,-0.235
-0.465,-0.24
-0.455,-0.215
-0.455,-0.22
-0.455,-0.225
-0.475,-0.225
-0.48,-0.225
-0.47,-0.215
-0.465,-0.22
-0.45,-0.225
-0.46,-0.22
-0.45,-0.24
-0.465,-0.24
-0.455,-0.235
-0.455,-0.21
-0.45,-0.21
-0.455,-0.22
-0.45,-0.23
-0.465,-0.225
-0.46,-0.215
-0.455,-0.21
-0.455,-0.23
-0.47,-0.23
-0.46,-0.235
-0.48,-0.24
-0.47,-0.225
-0.465,-0.215
-0.45,-0.235
-0.455,-0.225
-0.455,-0.245
-0.46,-0.245
-0.46,-0.22
-0.45,-0.22
-0.445,-0.215
-0.455,-0.22
-0.465,-0.24
-0.47,-0.24
-0.465,-0.24
-0.45,-0.23
-0.445,-0.225
-0.445,-0.245
-0.46,-0.255
-0.47,-0.255
-0.465,-0.24
-0.45,-0.25
-0.445,-0.25
-0.455,-0.25
-0.47,-0.26
-0.47,-0.265
-0.475,-0.255
-0.455,-0.245
-0.445,-0.255
-0.44,-0.27
-0.45,-0.275
-0.46,-0.285
-0.455,-0.28
-0.45,-0.265
-0.455,-0.28
-0.465,-0.3
-0.475,-0.315
-0.485,-0.32
-0.47,-0.31
-0.465,-0.305
-0.46,-0.3
-0.47,-0.32
-0.475,-0.345
-0.5,-0.35
-0.51,-0.355
-0.505,-0.345
-0.515,-0.34
-0.51,-0.345
-0.505,-0.37
-0.51,-0.365
-0.515,-0.355
-0.515,-0.34
-0.51,-0.335
-0.505,-0.34
-0.5,-0.345
-0.51,-0.34
-0.5,-0.32
-0.485,-0.305
-0.48,-0.285
-0.465,-0.29
-0.46,-0.3
-0.455,-0.29
-0.44,-0.28
-0.435,-0.26
-0.43,-0.26
-0.425,-0.26
-0.44,-0.245
-0.44,-0.23
-0.43,-0.215
-0.405,-0.205
-0.4,-0.2
-0.395,-0.205
-0.395,-0.2
-0.4,-0.215
-0.39,-0.2
-0.38,-0.175
-0.385,-0.18
-0.385,-0.18
-0.375,-0.195
-0.39,-0.185
-0.385,-0.185
-0.365,-0.165
-0.355,-0.17
-0.355,-0.19
-0.365,-0.19
-0.38,-0.195
-0.37,-0.175
-0.365,-0.17
-0.355,-0.175
-0.365,-0.18
-0.36,-0.19
-0.37,-0.195
-0.365,-0.185
-0.355,-0.165
-0.36,-0.17
-0.365,-0.175
-0.365,-0.195
-0.38,-0.2
-0.39,-0.185
-0.38,-0.165
-0.375,-0.185
-0.37,-0.185
-0.38,-0.195
-0.385,-0.2
-0.385,-0.205
-0.385,-0.19
-0.37,-0.185
-0.385,-0.2
-0.39,-0.21
-0.39,-0.205
-0.4,-0.2
-0.4,-0.19
-0.4,-0.205
-0.4,-0.205
-0.4,-0.21
-0.41,-0.22
-0.405,-0.215
-0.385,-0.205
-0.385,-0.195
-0.395,-0.215
-0.405,-0.225
-0.415,-0.21
-0.41,-0.205
-0.395,-0.205
-0.395,-0.2
-0.39,-0.2
-0.405,-0.235
-0.43,-0.235
-0.42,-0.22
-0.42,-0.21
-0.415,-0.22
-0.42,-0.225
-0.42,-0.245
-0.43,-0.24
-0.425,-0.225
-0.42,-0.21
-0.435,-0.215
-0.425,-0.215
-0.425,-0.225
-0.43,-0.235
-0.425,-0.22
-0.415,-0.22
-0.415,-0.225
-0.42,-0.225
-0.425,-0.235
-0.435,-0.24
-0.44,-0.22
-0.41,-0.2
-0.41,-0.21
-0.4,-0.215
-0.41,-0.225
-0.425,-0.22
-0.43,-0.215
-0.43,-0.195
-0.42,-0.2
-0.425,-0.215
-0.42,-0.22
-0.425,-0.22
-0.43,-0.225
-0.425,-0.21
-0.41,-0.21
-0.405,-0.215
-0.425,-0.235
-0.425,-0.23
-0.41,-0.22
-0.39,-0.215
-0.375,-0.22
-0.375,-0.225
-0.375,-0.215
-0.38,-0.22
-0.36,-0.21
-0.36,-0.21
-0.335,-0.21
-0.33,-0.225
-0.345,-0.22
-0.345,-0.215
-0.345,-0.205
-0.325,-0.2
-0.31,-0.18
-0.31,-0.185
-0.32,-0.195
-0.325,-0.205
-0.325,-0.205
-0.32,-0.18
-0.305,-0.175
-0.32,-0.175
-0.305,-0.17
-0.32,-0.16
-0.31,-0.145
-0.3,-0.145
-0.28,-0.14
-0.285,-0.155
-0.295,-0.155
-0.305,-0.16
-0.28,-0.175
-0.26,-0.16
-0.255,-0.185
-0.285,-0.175
-0.34,-0.195
-0.365,-0.185
-0.385,-0.195
-0.37,-0.19
-0.37,-0.195
-0.38,-0.2
-0.405,-0.225
-0.425,-0.21
-0.44,-0.2
-0.445,-0.195
-0.44,-0.205
-0.43,-0.215
-0.43,-0.235
-0.445,-0.235
-0.445,-0.22
-0.43,-0.21
-0.435,-0.205
-0.435,-0.225
-0.435,-0.23
-0.455,-0.245
-0.455,-0.23
-0.45,-0.215
-0.445,-0.22
-0.445,-0.225
-0.455,-0.235
-0.46,-0.235
-0.455,-0.23
-0.455,-0.205
-0.445,-0.21
-0.435,-0.215
-0.45,-0.24
-0.46,-0.255
-0.465,-0.275
-0.49,-0.275
-0.505,-0.32
-0.55,-0.355
-0.575,-0.355
-0.62,-0.31
-0.65,-0.19
-0.645,-0.06
-0.59,0.025
-0.47,0.09
-0.33,0.14
-0.19,0.23
0.02,0.35
0.3,0.485
0.56,0.54
0.755,0.445
0.84,0.18
0.805,-0.15
0.57,-0.34
0.22,-0.39
-0.14,-0.35
-0.405,-0.325
-0.57,-0.305
-0.625,-0.29
-0.615,-0.27
-0.58,-0.245
-0.525,-0.255
-0.51,-0.245
-0.51,-0.28
-0.515,-0.265
-0.505,-0.25
-0.49,-0.24
-0.47,-0.255
-0.475,-0.255
-0.485,-0.26
-0.485,-0.26
-0.485,-0.25
-0.475,-0.24
-0.465,-0.245
-0.47,-0.26
-0.48,-0.265
-0.5,-0.26
-0.5,-0.255
-0.485,-0.26
-0.485,-0.255
-0.485,-0.27
-0.5,-0.265
-0.51,-0.25
-0.51,-0.26
-0.5,-0.255
-0.485,-0.255
-0.475,-0.265
-0.495,-0.275
-0.51,-0.26
-0.505,-0.25
-0.505,-0.245
-0.505,-0.245
-0.505,-0.25
-0.5,-0.265
-0.51,-0.27
-0.51,-0.26
-0.5,-0.25
-0.49,-0.25
-0.495,-0.255
-0.505,-0.26
-0.52,-0.275
-0.505,-0.255
-0.51,-0.25
-0.495,-0.245
-0.495,-0.255
-0.51,-0.265
-0.51,-0.265
-0.515,-0.255
-0.505,-0.245
-0.485,-0.27
-0.495,-0.26
-0.51,-0.275
-0.515,-0.27
-0.51,-0.27
-0.5,-0.26
-0.5,-0.25
-0.495,-0.27
-0.515,-0.275
-0.505,-0.28
-0.51,-0.275
-0.505,-0.265
-0.495,-0.26
-0.49,-0.28
-0.495,-0.28
-0.495,-0.28
-0.495,-0.28
-0.49,-0.29
-0.49,-0.285
-0.5,-0.3
-0.51,-0.315
-0.505,-0.31
-0.5,-0.315
-0.5,-0.31
-0.495,-0.32
-0.5,-0.335
-0.51,-0.34
-0.515,-0.34
-0.52,-0.335
-0.505,-0.335
-0.51,-0.34
-0.515,-0.345
-0.525,-0.37
-0.535,-0.395
-0.53,-0.385
-0.53,-0.38
-0.515,-0.385
-0.525,-0.39
-0.535,-0.405
-0.545,-0.395
-0.545,-0.4
-0.54,-0.39
-0.525,-0.39
-0.53,-0.395
-0.545,-0.38
-0.555,-0.38
-0.535,-0.355
-0.53,-0.33
-0.51,-0.335
-0.505,-0.325
-0.5,-0.325
-0.5,-0.31
-0.475,-0.28
-0.455,-0.245
-0.45,-0.23
-0.43,-0.23
-0.435,-0.235
-0.43,-0.225
-0.41,-0.21
-0.395,-0.19
-0.385,-0.19
-0.375,-0.19
-0.375,-0.19
-0.375,-0.19
-0.36,-0.17
-0.35,-0.175
-0.335,-0.175
-0.34,-0.17
-0.345,-0.18
-0.355,-0.175
-0.35,-0.17
-0.345,-0.145
-0.335,-0.155
-0.335,-0.16
-0.34,-0.165
-0.365,-0.17
-0.355,-0.16
-0.335,-0.16
-0.34,-0.155
-0.335,-0.145
-0.335,-0.155
-0.35,-0.16
-0.34,-0.155
-0.34,-0.145
-0.325,-0.155
-0.33,-0.155
-0.33,-0.17
-0.35,-0.175
-0.34,-0.15
-0.34,-0.155
-0.335,-0.15
-0.335,-0.16
-0.335,-0.17
-0.355,-0.16
-0.345,-0.155
-0.355,-0.16
-0.35,-0.15
-0.345,-0.16
-0.345,-0.16
-0.355,-0.165
-0.355,-0.16
-0.35,-0.155
-0.345,-0.165
-0.35,-0.17
-0.36,-0.17
-0.365,-0.17
-0.365,-0.16
-0.355,-0.16
-0.36,-0.17
-0.36,-0.17
-0.365,-0.18
-0.38,-0.175
-0.375,-0.175
-0.375,-0.15
-0.36,-0.16
-0.355,-0.17
-0.35,-0.18
-0.36,-0.175
-0.36,-0.185
-0.365,-0.16
-0.35,-0.165
-0.36,-0.165
-0.355,-0.18
-0.37,-0.175
-0.36,-0.165
-0.36,-0.16
-0.35,-0.165
-0.355,-0.16
-0.36,-0.175
-0.365,-0.18
-0.365,-0.165
-0.355,-0.155
-0.35,-0.15
-0.36,-0.165
-0.36,-0.16
-0.38,-0.175
-0.365,-0.165
-0.365,-0.145
-0.345,-0.15
-0.345,-0.15
-0.355,-0.16
-0.37,-0.16
-0.365,-0.145
-0.355,-0.145
-0.34,-0.145
-0.34,-0.15
-0.34,-0.16
-0.34,-0.16
-0.33,-0.15
-0.32,-0.135
-0.295,-0.145
-0.295,-0.165
-0.295,-0.16
-0.29,-0.15
-0.28,-0.135
-0.26,-0.13
-0.255,-0.135
-0.255,-0.135
-0.25,-0.145
-0.255,-0.135
-0.24,-0.12
-0.23,-0.1
-0.215,-0.1
-0.22,-0.105
-0.225,-0.12
-0.23,-0.13
-0.235,-0.115
-0.235,-0.095
-0.23,-0.1
-0.24,-0.105
-0.235,-0.1
-0.235,-0.105
-0.225,-0.075
-0.22,-0.055
-0.22,-0.06
-0.22,-0.055
-0.215,-0.085
-0.195,-0.1
-0.185,-0.105
-0.195,-0.1
-0.23,-0.105
-0.27,-0.105
-0.29,-0.12
-0.305,-0.13
-0.315,-0.12
-0.31,-0.125
-0.32,-0.115
-0.33,-0.125
-0.345,-0.135
-0.365,-0.135
-0.35,-0.125
-0.34,-0.125
-0.34,-0.13
-0.33,-0.13
-0.35,-0.14
-0.36,-0.135
-0.36,-0.13
-0.355,-0.13
-0.345,-0.115
-0.35,-0.13
-0.36,-0.135
-0.37,-0.145
-0.355,-0.135
-0.355,-0.13
-0.345,-0.115
-0.35,-0.13
-0.365,-0.14
-0.375,-0.15
-0.38,-0.155
-0.37,-0.175
-0.38,-0.195
-0.405,-0.22
-0.455,-0.255
-0.49,-0.275
-0.5,-0.28
-0.52,-0.26
-0.555,-0.17
-0.58,-0.08
-0.56,0.02
-0.49,0.115
-0.375,0.21
-0.255,0.305
-0.125,0.41
0.03,0.5
0.24,0.6
0.48,0.71
0.735,0.755
0.89,0.64
0.965,0.3
0.88,-0.05
0.6,-0.225
0.16,-0.23
-0.245,-0.185
-0.475,-0.175
-0.52,-0.175
-0.49,-0.175
-0.435,-0.175
-0.415,-0.18
-0.41,-0.17
-0.395,-0.17
-0.385,-0.17
-0.395,-0.175
-0.385,-0.185
-0.405,-0.19
-0.395,-0.18
-0.405,-0.165
-0.395,-0.16
-0.4,-0.175
-0.4,-0.185
-0.395,-0.185
-0.4,-0.17
-0.39,-0.17
-0.385,-0.175
-0.385,-0.185
-0.395,-0.185
-0.405,-0.19
-0.415,-0.175
-0.39,-0.17
-0.395,-0.165
-0.395,-0.18
-0.41,-0.185
-0.4,-0.19
-0.4,-0.175
-0.39,-0.17
-0.39,-0.18
-0.395,-0.16
-0.395,-0.17
-0.405,-0.17
-0.415,-0.17
-0.39,-0.155
-0.39,-0.16
-0.4,-0.165
-0.4,-0.175
-0.395,-0.175
-0.395,-0.185
-0.375,-0.16
-0.385,-0.17
-0.375,-0.185
-0.39,-0.195
-0.395,-0.19
-0.39,-0.18
-0.38,-0.155
-0.375,-0.18
-0.375,-0.18
-0.385,-0.19
-0.385,-0.205
-0.385,-0.195
-0.38,-0.18
-0.38,-0.185
-0.38,-0.19
-0.39,-0.195
-0.41,-0.2
-0.395,-0.2
-0.38,-0.205
-0.375,-0.2
-0.38,-0.215
-0.38,-0.215
-0.4,-0.215
-0.38,-0.225
-0.38,-0.21
-0.36,-0.225
-0.37,-0.235
-0.375,-0.255
-0.375,-0.25
-0.375,-0.25
-0.38,-0.24
-0.365,-0.245
-0.365,-0.255
-0.375,-0.27
-0.385,-0.28
-0.375,-0.28
-0.38,-0.275
-0.365,-0.29
-0.385,-0.295
-0.39,-0.295
-0.405,-0.29
-0.405,-0.305
-0.4,-0.295
-0.38,-0.31
-0.39,-0.31
-0.4,-0.32
-0.41,-0.325
-0.4,-0.31
-0.385,-0.295
-0.37,-0.305
-0.385,-0.295
-0.385,-0.3
-0.4,-0.295
-0.385,-0.275
-0.365,-0.245
-0.355,-0.235
-0.35,-0.225
-0.35,-0.225
-0.345,-0.215
-0.33,-0.2
-0.315,-0.17
-0.3,-0.17
-0.295,-0.165
-0.295,-0.165
-0.3,-0.16
-0.29,-0.125
-0.285,-0.125
-0.28,-0.125
-0.275,-0.135
-0.285,-0.135
-0.29,-0.15
-0.28,-0.125
-0.27,-0.115
-0.255,-0.12
-0.26,-0.11
-0.275,-0.13
-0.275,-0.135
-0.27,-0.12
-0.27,-0.12
-0.27,-0.115
-0.265,-0.12
-0.265,-0.135
-0.275,-0.135
-0.265,-0.13
-0.255,-0.12
-0.26,-0.12
-0.26,-0.125
-0.265,-0.12
-0.275,-0.13
-0.28,-0.135
-0.275,-0.12
-0.265,-0.115
-0.27,-0.105
-0.27,-0.135
-0.28,-0.14
-0.285,-0.14
-0.28,-0.125
-0.265,-0.12
-0.27,-0.115
-0.275,-0.14
-0.28,-0.145
-0.28,-0.135
-0.27,-0.115
-0.265,-0.12
-0.265,-0.13
-0.275,-0.14
-0.275,-0.145
-0.275,-0.125
-0.275,-0.11
-0.275,-0.125
-0.265,-0.14
-0.28,-0.145
-0.3,-0.135
-0.285,-0.145
-0.28,-0.12
-0.285,-0.12
-0.285,-0.135
-0.29,-0.145
-0.3,-0.15
-0.295,-0.145
-0.295,-0.135
-0.29,-0.13
-0.285,-0.135
-0.285,-0.135
-0.305,-0.145
-0.29,-0.14
-0.29,-0.13
-0.285,-0.125
-0.295,-0.13
-0.295,-0.145
-0.305,-0.14
-0.3,-0.125
-0.305,-0.125
-0.295,-0.135
-0.295,-0.14
-0.3,-0.14
-0.315,-0.145
-0.305,-0.13
-0.29,-0.105
-0.285,-0.11
-0.29,-0.115
-0.295,-0.14
-0.315,-0.13
-0.305,-0.12
-0.295,-0.12
-0.275,-0.11
-0.275,-0.12
-0.28,-0.13
-0.28,-0.125
-0.255,-0.12
-0.245,-0.115
-0.23,-0.125
-0.225,-0.13
-0.23,-0.125
-0.225,-0.125
-0.22,-0.105
-0.205,-0.095
-0.2,-0.09
-0.195,-0.1
-0.185,-0.09
-0.185,-0.1
-0.185,-0.085
-0.17,-0.065
-0.15,-0.065
-0.16,-0.075
-0.16,-0.09
-0.18,-0.085
-0.18,-0.07
-0.185,-0.05
-0.175,-0.05
-0.18,-0.045
-0.175,-0.045
-0.18,-0.04
-0.18,-0.02
-0.165,-0.02
-0.135,-0.035
-0.11,-0.065
-0.11,-0.08
-0.165,-0.085
-0.195,-0.07
-0.215,-0.07
-0.205,-0.075
-0.22,-0.08
-0.22,-0.095
-0.26,-0.095
-0.275,-0.095
-0.275,-0.08
-0.29,-0.095
-0.295,-0.1
-0.31,-0.105
-0.315,-0.105
-0.305,-0.09
-0.3,-0.095
-0.285,-0.09
-0.285,-0.1
-0.3,-0.12
-0.31,-0.105
-0.32,-0.11
-0.305,-0.095
-0.31,-0.09
-0.305,-0.11
-0.315,-0.12
-0.325,-0.11
-0.33,-0.12
-0.32,-0.095
-0.31,-0.095
-0.32,-0.095
-0.305,-0.105
-0.33,-0.115
-0.325,-0.11
-0.33,-0.115
-0.315,-0.14
-0.33,-0.15
-0.37,-0.19
-0.39,-0.215
-0.42,-0.235
-0.435,-0.25
-0.46,-0.235
-0.49,-0.155
-0.55,-0.04
-0.54,0.065
-0.455,0.185
-0.315,0.265
-0.175,0.375
-0.025,0.455
0.175,0.55
0.445,0.65
0.695,0.695
0.86,0.57
0.92,0.285
0.84,-0.035
0.59,-0.265
0.215,-0.3
-0.15,-0.26
-0.37,-0.2
-0.48,-0.18
-0.53,-0.18
-0.54,-0.18
-0.515,-0.165
-0.45,-0.14
-0.405,-0.145
-0.37,-0.145
-0.375,-0.15
-0.4,-0.17
-0.395,-0.16
-0.385,-0.155
-0.395,-0.16
-0.375,-0.16
-0.38,-0.155
-0.39,-0.165
-0.395,-0.165
-0.395,-0.155
-0.375,-0.14
-0.36,-0.15
-0.365,-0.16
-0.36,-0.165
-0.385,-0.16
-0.37,-0.15
-0.37,-0.145
-0.365,-0.145
-0.365,-0.155
-0.37,-0.175
-0.375,-0.165
-0.375,-0.155
-0.37,-0.145
-0.355,-0.15
-0.355,-0.15
-0.365,-0.165
-0.38,-0.17
-0.375,-0.16
-0.38,-0.155
-0.37,-0.15
-0.37,-0.15
-0.38,-0.16
-0.38,-0.16
-0.38,-0.16
-0.37,-0.16
-0.365,-0.16
-0.36,-0.16
-0.365,-0.175
-0.38,-0.175
-0.37,-0.16
-0.36,-0.155
-0.35,-0.17
-0.355,-0.17
-0.37,-0.185
-0.385,-0.18
-0.37,-0.18
-0.365,-0.16
-0.36,-0.175
-0.365,-0.17
-0.36,-0.2
-0.37,-0.195
-0.375,-0.195
-0.375,-0.2
-0.365,-0.195
-0.37,-0.195
-0.38,-0.21
-0.395,-0.22
-0.39,-0.22
-0.37,-0.215
-0.36,-0.225
-0.365,-0.23
-0.375,-0.24
-0.365,-0.24
-0.355,-0.23
-0.345,-0.225
-0.335,-0.23
-0.345,-0.25
-0.35,-0.26
-0.38,-0.265
-0.36,-0.265
-0.345,-0.27
-0.355,-0.27
-0.345,-0.27
-0.37,-0.28
-0.38,-0.285
-0.37,-0.28
-0.365,-0.265
-0.345,-0.29
-0.37,-0.305
-0.38,-0.3
-0.385,-0.305
-0.39,-0.305
-0.365,-0.285
-0.365,-0.29
-0.365,-0.28
-0.38,-0.305
-0.385,-0.3
-0.38,-0.275
-0.355,-0.255
-0.355,-0.235
-0.35,-0.24
-0.345,-0.235
-0.355,-0.225
-0.35,-0.215
-0.33,-0.19
-0.32,-0.185
-0.31,-0.175
-0.305,-0.17
-0.305,-0.17
-0.3,-0.155
-0.29,-0.13
-0.275,-0.15
-0.275,-0.15
-0.275,-0.17
-0.29,-0.145
-0.275,-0.14
-0.28,-0.13
